"","age","c_charge_degree","race","age_cat","score_text","sex","priors_count","days_b_screening_arrest","decile_score","is_recid","two_year_recid","c_jail_in","c_jail_out","juv_fel_count","juv_misd_count","juv_other_count","is_violent_recid"
"5192",35,"F","African-American","25 - 45","Medium","Male",1,-1,6,1,1,"2013-09-13 08:50:06","2013-09-14 07:04:11",0,0,0,0
"5193",61,"F","African-American","Greater than 45","Medium","Male",25,-1,7,0,0,"2013-03-25 01:22:14","2013-03-26 07:28:22",0,0,0,0
"5194",33,"M","Other","25 - 45","Low","Male",0,-1,1,0,0,"2013-03-11 12:27:40","2013-03-22 09:48:08",0,0,0,0
"5195",40,"F","Caucasian","25 - 45","Medium","Male",4,0,7,0,0,"2013-09-27 01:04:37","2013-09-28 04:31:01",0,0,0,0
"5196",33,"F","African-American","25 - 45","Low","Male",3,0,2,0,0,"2013-04-11 01:37:03","2013-04-11 07:46:59",0,0,0,0
"5197",26,"F","Caucasian","25 - 45","Medium","Male",0,-1,6,1,1,"2014-11-06 06:10:20","2014-11-07 08:40:38",0,0,0,1
"5198",32,"F","Caucasian","25 - 45","High","Male",15,0,9,1,1,"2014-02-03 12:37:00","2014-05-05 11:08:06",0,1,0,0
"5199",28,"F","African-American","25 - 45","Low","Male",0,-1,2,0,0,"2014-02-10 04:55:34","2014-02-11 01:42:01",0,0,0,0
"5200",45,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-01-04 05:56:18","2013-01-05 07:57:29",0,0,0,0
"5201",30,"F","Caucasian","25 - 45","High","Male",0,-1,9,1,1,"2014-12-08 08:31:50","2015-01-14 10:55:38",0,0,0,0
"5202",57,"F","Caucasian","Greater than 45","Low","Female",4,-1,2,0,0,"2013-03-14 11:21:16","2013-11-27 06:50:42",0,0,0,0
"5203",26,"F","African-American","25 - 45","Medium","Male",3,-1,7,1,1,"2013-09-28 06:05:10","2013-11-14 08:19:34",0,0,0,1
"5204",35,"F","African-American","25 - 45","High","Male",1,-1,8,0,0,"2013-09-05 12:59:53","2013-09-06 01:34:22",0,0,0,0
"5205",54,"F","Hispanic","Greater than 45","Low","Male",0,0,1,0,0,"2013-04-07 03:17:08","2013-04-09 07:14:08",0,0,0,0
"5206",29,"F","African-American","25 - 45","Medium","Female",0,-1,5,0,0,"2014-02-25 10:19:07","2014-02-28 09:41:33",0,0,0,0
"5207",40,"M","Caucasian","25 - 45","Low","Female",0,-1,2,0,0,"2013-12-18 07:23:28","2013-12-19 09:39:49",0,0,0,0
"5208",28,"F","Caucasian","25 - 45","Low","Male",1,-1,2,1,1,"2013-01-15 01:11:23","2013-01-16 06:39:53",0,0,0,0
"5209",25,"M","African-American","25 - 45","Low","Female",0,-1,2,0,0,"2013-05-10 09:11:37","2013-05-11 07:06:19",0,0,1,0
"5210",44,"M","African-American","25 - 45","Medium","Male",3,-1,6,0,0,"2013-05-15 09:10:58","2013-05-18 05:34:59",0,0,0,0
"5211",23,"F","Caucasian","Less than 25","Low","Male",4,-1,4,1,1,"2013-05-05 09:33:56","2013-05-06 08:00:17",0,0,1,0
"5212",29,"F","African-American","25 - 45","Low","Male",0,-1,2,0,0,"2013-10-18 10:11:46","2013-12-30 06:13:11",0,0,0,0
"5213",56,"M","Caucasian","Greater than 45","Low","Male",0,-4,1,0,0,"2013-08-15 04:33:21","2013-08-15 09:09:29",0,0,0,0
"5214",27,"M","African-American","25 - 45","Low","Female",0,-1,3,0,0,"2014-01-23 08:08:50","2014-01-24 10:07:59",0,0,0,0
"5215",29,"M","Caucasian","25 - 45","Medium","Female",0,-1,7,0,0,"2013-03-03 09:50:11","2013-03-04 08:09:45",0,0,0,0
"5216",34,"M","Caucasian","25 - 45","Low","Female",4,-1,4,0,0,"2013-11-11 07:15:49","2013-11-12 01:43:06",0,0,0,0
"5217",22,"F","African-American","Less than 25","Medium","Female",0,0,7,0,0,"2013-01-15 12:42:27","2013-01-15 02:11:49",0,0,0,0
"5218",40,"F","Caucasian","25 - 45","Low","Male",5,7,1,1,1,"2013-08-21 12:30:21","2013-08-22 03:44:49",0,0,0,0
"5219",31,"F","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2014-03-21 11:14:06","2014-03-24 04:48:24",0,0,0,0
"5220",47,"F","African-American","Greater than 45","Low","Male",3,-1,2,0,0,"2014-01-04 11:28:11","2014-01-06 11:05:06",0,0,0,0
"5221",24,"F","African-American","Less than 25","Medium","Male",8,-1,7,1,1,"2013-08-18 07:10:12","2013-10-07 01:43:10",0,0,0,0
"5222",39,"F","African-American","25 - 45","High","Male",4,-1,9,0,0,"2013-08-09 07:48:19","2013-12-06 04:19:37",0,0,0,0
"5223",29,"F","African-American","25 - 45","Medium","Male",10,0,6,1,1,"2013-08-18 12:03:54","2013-08-19 07:36:27",0,0,0,0
"5224",30,"F","Hispanic","25 - 45","Low","Male",2,-1,2,0,0,"2013-09-05 07:52:06","2013-09-11 08:03:44",0,0,0,0
"5225",26,"F","African-American","25 - 45","High","Female",4,-1,9,1,1,"2014-10-24 11:09:09","2014-10-25 06:29:59",0,0,0,0
"5226",61,"M","African-American","Greater than 45","High","Male",2,0,8,0,0,"2013-10-11 12:18:27","2013-10-12 05:32:14",0,0,0,0
"5227",37,"M","Hispanic","25 - 45","Low","Male",3,0,4,0,0,"2013-10-18 02:04:41","2013-10-18 07:46:06",0,0,0,0
"5228",38,"F","Other","25 - 45","Low","Male",1,-1,1,1,1,"2014-05-16 05:12:16","2014-05-17 09:27:02",0,0,0,1
"5229",30,"M","African-American","25 - 45","High","Male",0,-1,9,0,0,"2013-02-06 01:02:38","2013-02-07 07:22:44",0,0,0,0
"5230",20,"M","African-American","Less than 25","Medium","Male",0,-1,5,1,1,"2014-05-06 07:09:07","2014-05-07 06:15:42",0,0,1,0
"5231",56,"F","African-American","Greater than 45","High","Male",22,-1,9,1,1,"2013-04-01 11:17:56","2013-06-11 11:34:15",0,0,0,0
"5232",50,"F","Caucasian","Greater than 45","Low","Female",3,0,3,1,1,"2013-10-02 05:17:40","2013-10-02 08:17:15",0,0,0,0
"5233",47,"F","Other","Greater than 45","Low","Male",0,-1,1,0,0,"2013-12-10 03:24:17","2013-12-12 03:36:20",0,0,0,0
"5234",30,"F","African-American","25 - 45","Medium","Male",10,18,6,1,1,"2013-06-03 04:48:39","2013-06-04 03:33:48",0,0,0,0
"5235",59,"M","African-American","Greater than 45","Low","Male",1,-1,1,0,0,"2013-03-27 09:14:17","2013-05-29 06:13:48",0,0,0,0
"5236",20,"F","African-American","Less than 25","High","Male",1,-1,10,1,1,"2014-02-22 11:34:45","2014-08-28 12:48:53",1,0,0,0
"5237",23,"M","Caucasian","Less than 25","High","Male",4,-1,9,1,1,"2013-09-22 01:06:45","2013-09-24 04:25:18",0,1,0,1
"5238",28,"F","Caucasian","25 - 45","Medium","Female",2,-3,6,1,1,"2014-09-30 06:37:13","2014-09-30 08:33:04",0,0,0,0
"5239",50,"F","Hispanic","Greater than 45","High","Male",3,-1,9,1,1,"2013-01-19 07:35:41","2013-02-22 06:46:01",0,0,0,0
"5240",35,"M","Caucasian","25 - 45","Medium","Male",3,0,5,1,1,"2014-03-09 12:45:56","2014-03-10 09:22:31",0,0,0,0
"5241",22,"F","African-American","Less than 25","High","Male",1,0,9,1,1,"2013-04-06 02:15:39","2013-04-11 07:51:37",0,0,0,0
"5242",41,"F","Hispanic","25 - 45","Low","Female",0,-1,1,0,0,"2014-01-30 06:22:27","2014-01-31 10:00:17",0,0,0,0
"5243",22,"F","African-American","Less than 25","Medium","Male",0,-1,7,0,0,"2013-09-10 08:06:30","2013-09-12 08:19:10",0,0,0,0
"5244",61,"F","African-American","Greater than 45","Low","Male",8,-22,2,1,1,"2013-06-04 07:23:25","2013-06-05 01:21:53",0,0,0,0
"5245",26,"F","African-American","25 - 45","Low","Male",5,-1,4,0,0,"2013-12-06 02:33:03","2013-12-07 01:40:08",0,0,0,0
"5246",44,"F","Caucasian","25 - 45","Medium","Male",1,0,5,0,0,"2014-02-07 05:14:26","2014-02-09 01:53:51",0,0,0,0
"5247",34,"M","African-American","25 - 45","Low","Female",0,-1,1,1,1,"2014-02-28 07:07:16","2014-03-01 09:05:07",0,0,0,1
"5248",29,"F","Caucasian","25 - 45","Low","Male",1,3,2,1,1,"2013-01-04 04:53:46","2013-01-05 04:30:35",0,0,0,0
"5249",29,"M","African-American","25 - 45","High","Male",8,-1,9,0,0,"2013-02-08 07:03:27","2013-02-13 09:34:57",0,0,0,0
"5250",48,"F","African-American","Greater than 45","Low","Male",5,-1,4,1,1,"2013-09-11 10:49:58","2013-09-12 08:29:25",0,0,0,0
"5251",31,"M","African-American","25 - 45","Medium","Female",0,-5,6,0,0,"2013-10-27 06:08:06","2013-10-31 09:28:56",0,0,0,0
"5252",21,"F","Caucasian","Less than 25","Medium","Male",2,-10,6,0,0,"2014-01-24 10:45:30","2014-01-25 02:10:25",0,0,0,0
"5253",34,"F","Caucasian","25 - 45","Medium","Male",4,-1,5,0,0,"2013-03-31 07:55:05","2013-04-01 03:57:54",0,0,0,0
"5254",54,"F","African-American","Greater than 45","Medium","Male",21,-1,6,0,0,"2013-03-27 09:35:33","2013-03-28 08:15:31",0,0,0,0
"5255",20,"F","Caucasian","Less than 25","High","Male",4,-1,10,0,0,"2013-08-06 10:51:36","2013-08-07 08:37:58",0,4,0,0
"5256",31,"F","Caucasian","25 - 45","Low","Male",1,-1,3,1,1,"2014-07-03 10:01:59","2014-08-08 10:32:16",0,0,0,1
"5257",22,"M","Caucasian","Less than 25","Low","Male",0,0,4,0,0,"2013-10-14 04:47:15","2013-10-15 04:13:04",0,0,0,0
"5258",36,"M","African-American","25 - 45","Low","Male",6,-1,4,0,0,"2014-03-22 09:43:58","2014-03-23 08:40:01",0,0,0,0
"5259",34,"F","African-American","25 - 45","Medium","Male",9,-1,7,1,1,"2014-06-04 09:44:20","2014-06-05 07:57:58",3,1,0,0
"5260",50,"M","African-American","Greater than 45","High","Male",15,-1,8,0,0,"2013-12-02 07:48:03","2013-12-03 08:28:31",0,0,0,0
"5261",47,"F","Native American","Greater than 45","High","Male",22,0,10,1,1,"2014-05-12 02:28:05","2014-05-15 03:47:32",4,0,0,0
"5262",49,"M","Other","Greater than 45","Low","Female",0,-1,1,0,0,"2013-05-09 09:53:21","2013-05-10 10:01:06",0,0,0,0
"5263",31,"M","African-American","25 - 45","Low","Male",1,-1,4,0,0,"2014-01-04 07:13:06","2014-01-05 08:45:51",0,0,0,0
"5264",49,"F","African-American","Greater than 45","Low","Male",10,-1,3,1,1,"2013-04-23 12:27:58","2013-05-03 08:40:04",0,0,0,0
"5265",21,"F","African-American","Less than 25","High","Male",2,-1,9,0,0,"2013-08-27 05:04:38","2013-10-02 09:14:39",1,0,1,0
"5266",26,"F","African-American","25 - 45","Medium","Female",5,-1,7,1,1,"2014-03-19 04:37:45","2014-03-20 10:04:33",0,0,0,0
"5267",29,"F","Other","25 - 45","Low","Male",0,-1,2,0,0,"2013-11-11 02:32:59","2013-11-12 08:34:16",0,0,0,0
"5268",61,"F","Hispanic","Greater than 45","Low","Male",0,-1,1,0,0,"2013-01-05 11:02:01","2013-01-06 01:15:02",0,0,0,0
"5269",25,"F","Caucasian","25 - 45","High","Female",2,16,9,1,1,"2014-01-31 12:17:38","2014-02-01 09:34:23",0,0,0,1
"5270",38,"F","Caucasian","25 - 45","Low","Male",5,-1,4,0,0,"2013-12-12 06:13:20","2013-12-13 08:38:01",0,0,0,0
"5271",35,"M","Caucasian","25 - 45","Low","Male",2,-1,1,0,0,"2013-12-08 06:16:15","2013-12-09 01:38:42",0,0,0,0
"5272",55,"F","Other","Greater than 45","Low","Male",8,-1,1,1,1,"2013-02-20 08:27:19","2013-02-26 11:12:50",0,0,0,0
"5273",32,"F","African-American","25 - 45","Low","Male",4,0,4,1,1,"2014-10-21 12:04:06","2014-12-05 11:33:35",0,0,0,0
"5274",29,"F","Caucasian","25 - 45","Low","Male",1,-18,2,0,0,"2014-01-10 09:37:11","2014-01-13 07:58:10",0,0,0,0
"5275",46,"F","Caucasian","Greater than 45","Low","Male",0,0,1,0,0,"2014-01-21 04:33:26","2014-01-21 08:51:18",0,0,0,0
"5276",53,"M","Caucasian","Greater than 45","Medium","Male",1,-1,5,1,0,"2013-01-21 11:09:46","2013-01-22 08:54:01",0,0,0,1
"5277",27,"F","Caucasian","25 - 45","Medium","Female",1,-1,5,1,1,"2014-09-28 11:52:36","2014-10-24 01:15:25",0,0,0,1
"5278",29,"F","Caucasian","25 - 45","High","Male",4,-2,8,0,0,"2013-01-23 09:48:25","2013-01-24 02:08:07",0,0,0,0
"5279",26,"F","Other","25 - 45","Low","Male",0,-1,1,1,1,"2013-10-19 02:44:06","2013-10-21 08:05:00",0,0,0,0
"5280",23,"M","African-American","Less than 25","Low","Male",3,-1,2,1,1,"2013-03-06 09:22:35","2013-03-07 06:14:09",0,0,0,0
"5281",43,"M","Hispanic","25 - 45","Low","Male",3,21,3,1,1,"2013-10-14 03:09:48","2013-10-16 09:20:39",0,0,0,0
"5282",24,"M","Caucasian","Less than 25","Low","Male",1,-1,2,1,0,"2013-10-17 07:15:44","2013-10-18 08:16:42",0,0,0,0
"5283",33,"F","African-American","25 - 45","High","Male",18,0,10,1,1,"2014-02-18 03:39:40","2014-02-19 07:33:32",0,0,0,0
"5284",32,"M","African-American","25 - 45","Medium","Male",1,-1,6,1,1,"2014-12-01 11:57:48","2014-12-23 09:13:18",0,0,0,0
"5285",38,"F","African-American","25 - 45","High","Female",7,0,10,1,1,"2013-01-19 03:02:43","2013-02-27 08:02:50",0,0,0,0
"5286",40,"F","African-American","25 - 45","Medium","Male",20,-1,7,0,0,"2013-08-26 05:08:09","2013-08-27 06:56:09",0,0,0,0
"5287",36,"M","African-American","25 - 45","Low","Female",1,-1,1,0,0,"2013-03-03 09:45:21","2013-03-04 01:14:15",0,0,0,0
"5288",34,"F","African-American","25 - 45","High","Male",16,-1,9,1,1,"2014-02-28 09:40:54","2014-03-01 09:49:28",0,0,0,0
"5289",41,"M","Caucasian","25 - 45","Low","Male",1,-1,2,1,1,"2013-05-05 02:01:33","2013-05-07 04:47:46",0,0,0,0
"5290",57,"F","Caucasian","Greater than 45","Low","Male",7,-1,1,1,0,"2013-01-27 07:37:35","2013-06-28 05:35:04",0,0,0,0
"5291",26,"F","African-American","25 - 45","Medium","Male",1,-1,5,1,0,"2013-10-09 07:03:47","2013-10-10 10:04:05",0,0,0,0
"5292",45,"F","African-American","Greater than 45","Low","Male",0,0,3,1,1,"2014-10-08 04:47:25","2014-10-09 04:05:02",0,0,0,0
"5293",26,"F","African-American","25 - 45","Low","Male",2,-7,3,0,0,"2013-05-03 04:10:54","2013-05-10 12:24:16",0,0,1,0
"5294",48,"F","Caucasian","Greater than 45","Low","Female",0,-1,1,0,0,"2014-01-29 06:04:45","2014-01-30 10:34:50",0,0,0,0
"5295",52,"M","Caucasian","Greater than 45","Low","Male",7,-1,2,0,0,"2013-04-19 11:43:36","2013-04-20 08:15:31",0,0,0,0
"5296",22,"F","Hispanic","Less than 25","Low","Male",2,-1,3,1,1,"2013-01-07 09:12:09","2013-02-08 01:06:30",0,0,0,0
"5297",43,"M","African-American","25 - 45","Low","Female",0,-1,1,0,0,"2013-04-30 03:49:28","2013-05-01 10:14:34",0,0,0,0
"5298",24,"F","Caucasian","Less than 25","Medium","Male",3,0,5,0,0,"2013-08-01 06:42:08","2013-09-06 03:32:31",0,0,0,0
"5299",27,"F","African-American","25 - 45","Medium","Male",11,-1,7,1,1,"2014-10-04 02:29:18","2014-10-09 05:25:59",0,0,0,0
"5300",23,"F","Hispanic","Less than 25","High","Male",2,-1,9,0,0,"2014-02-05 10:23:21","2014-02-28 01:40:43",0,1,0,0
"5301",28,"F","African-American","25 - 45","Medium","Male",2,-1,6,1,1,"2013-03-25 06:38:21","2013-03-26 01:04:30",0,0,0,0
"5302",21,"F","African-American","Less than 25","Medium","Male",0,0,5,0,0,"2014-02-03 04:26:42","2014-02-03 08:48:36",0,0,0,0
"5303",33,"M","African-American","25 - 45","High","Male",5,-1,9,1,1,"2014-04-15 01:07:07","2014-04-16 08:49:40",0,0,0,0
"5304",25,"F","African-American","25 - 45","High","Male",1,-1,8,1,1,"2013-03-22 06:17:15","2013-03-23 10:32:49",0,0,0,0
"5305",36,"F","African-American","25 - 45","High","Male",17,-1,8,1,1,"2014-10-22 04:30:53","2014-11-06 05:02:13",0,2,0,0
"5306",25,"F","Caucasian","25 - 45","Medium","Female",0,0,5,0,0,"2013-10-28 04:36:41","2013-10-29 02:20:00",0,0,0,0
"5307",46,"M","Caucasian","Greater than 45","Medium","Male",0,-1,5,0,0,"2013-01-17 12:41:20","2013-01-18 01:52:16",0,0,0,0
"5308",24,"F","African-American","Less than 25","Medium","Female",0,0,7,0,0,"2013-04-20 04:53:06","2013-04-22 05:17:41",0,0,0,0
"5309",28,"F","African-American","25 - 45","Medium","Male",4,0,7,1,1,"2013-01-29 12:47:47","2013-02-04 05:02:07",0,0,0,0
"5310",28,"M","African-American","25 - 45","Medium","Male",12,-2,7,1,1,"2014-01-04 01:05:47","2014-01-05 02:30:39",0,0,1,0
"5311",23,"M","African-American","Less than 25","Low","Male",0,0,3,1,1,"2014-07-20 05:21:13","2014-07-21 08:03:18",0,0,0,0
"5312",24,"M","Other","Less than 25","Low","Male",0,0,3,0,0,"2013-01-14 03:09:07","2013-01-14 06:34:18",0,0,0,0
"5313",40,"M","Hispanic","25 - 45","Low","Male",0,0,3,0,0,"2013-02-01 02:35:40","2013-02-01 01:46:17",0,0,0,0
"5314",36,"M","Hispanic","25 - 45","Low","Male",1,0,2,0,0,"2014-02-10 03:17:30","2014-02-10 08:03:23",0,0,0,0
"5315",50,"M","Caucasian","Greater than 45","Medium","Male",1,-1,6,1,1,"2013-02-03 05:31:13","2013-03-15 09:45:14",0,0,0,0
"5316",24,"M","Caucasian","Less than 25","Low","Male",0,0,2,0,0,"2013-05-07 03:24:59","2013-05-08 03:17:44",0,0,0,0
"5317",55,"F","African-American","Greater than 45","Low","Female",2,-1,1,0,0,"2013-05-26 09:39:19","2013-05-27 12:50:46",0,0,0,0
"5318",22,"F","African-American","Less than 25","Medium","Male",0,-1,7,1,1,"2013-09-20 08:56:21","2013-09-23 08:17:38",0,0,0,0
"5319",38,"F","African-American","25 - 45","Medium","Male",14,-1,7,0,0,"2013-08-06 04:46:34","2013-10-01 08:40:14",0,0,0,0
"5320",31,"F","African-American","25 - 45","Low","Male",1,-1,1,0,0,"2013-09-03 07:13:09","2013-09-04 12:44:15",0,0,0,0
"5321",30,"F","African-American","25 - 45","Low","Female",3,-1,2,0,0,"2014-01-11 06:56:43","2014-01-12 02:17:00",0,0,0,0
"5322",37,"F","African-American","25 - 45","High","Male",16,-1,8,1,1,"2014-06-17 01:17:25","2014-06-19 03:41:00",0,0,0,1
"5323",41,"M","Caucasian","25 - 45","Low","Female",1,0,2,0,0,"2013-01-14 02:19:29","2013-02-12 05:24:53",0,0,0,0
"5324",20,"F","African-American","Less than 25","Medium","Male",0,-1,5,1,1,"2014-01-30 01:49:49","2014-01-31 01:46:52",0,0,0,1
"5325",21,"M","Caucasian","Less than 25","Low","Male",0,0,4,1,1,"2013-05-14 04:05:48","2013-05-15 03:52:11",0,0,0,0
"5326",22,"M","Caucasian","Less than 25","Medium","Male",1,0,5,0,0,"2013-12-05 12:27:40","2013-12-14 11:44:15",0,0,0,0
"5327",38,"M","African-American","25 - 45","Medium","Male",7,-1,6,0,0,"2013-03-27 11:16:50","2013-10-11 06:18:15",0,0,0,0
"5328",31,"F","African-American","25 - 45","Medium","Male",0,-1,5,0,0,"2013-08-29 03:49:10","2013-09-06 04:06:56",0,0,0,0
"5329",28,"F","Caucasian","25 - 45","Medium","Male",0,0,7,0,0,"2013-08-16 12:31:49","2013-10-09 03:10:07",0,0,0,0
"5330",21,"F","Hispanic","Less than 25","Medium","Male",2,-1,7,1,1,"2014-10-12 11:11:46","2014-10-15 01:25:15",0,1,0,1
"5331",39,"F","African-American","25 - 45","High","Male",1,-1,8,0,0,"2013-03-29 11:09:55","2013-03-30 10:17:01",0,0,0,0
"5332",34,"F","African-American","25 - 45","Medium","Male",22,-1,7,1,1,"2013-03-11 08:02:13","2013-03-12 10:19:12",0,0,0,0
"5333",45,"M","Hispanic","Greater than 45","Low","Male",0,0,1,0,0,"2014-03-31 01:28:27","2014-04-01 04:42:33",0,0,0,0
"5334",24,"M","African-American","Less than 25","High","Male",0,-1,9,1,1,"2013-03-27 07:55:09","2013-04-11 12:11:23",0,0,0,0
"5335",27,"F","African-American","25 - 45","Medium","Male",9,-1,7,1,1,"2014-09-18 08:58:45","2014-09-19 01:56:48",0,0,0,1
"5336",30,"F","Hispanic","25 - 45","Low","Male",0,0,1,0,0,"2014-03-06 02:54:16","2014-03-06 08:15:55",0,0,0,0
"5337",43,"F","African-American","25 - 45","Low","Male",2,0,1,0,0,"2013-04-04 09:42:56","2013-04-05 06:24:43",0,0,0,0
"5338",26,"F","African-American","25 - 45","Low","Male",1,-1,4,0,0,"2013-10-11 09:46:40","2013-10-12 07:56:28",0,0,0,0
"5339",32,"F","African-American","25 - 45","Low","Male",7,-1,2,1,0,"2013-02-10 09:25:19","2013-02-15 10:47:40",0,3,0,0
"5340",57,"F","Caucasian","Greater than 45","Low","Female",2,-1,1,0,0,"2013-11-25 07:35:42","2013-11-26 02:01:58",0,0,0,0
"5341",40,"M","Caucasian","25 - 45","Low","Female",0,0,1,0,0,"2013-03-01 05:42:22","2013-03-01 07:38:56",0,0,0,0
"5342",33,"F","Caucasian","25 - 45","Medium","Male",6,-1,6,1,1,"2014-08-21 06:34:44","2015-01-20 12:41:49",0,0,0,0
"5343",30,"F","African-American","25 - 45","Medium","Male",2,-1,5,1,1,"2013-08-05 08:20:07","2013-08-06 08:43:35",0,0,0,0
"5344",29,"M","Caucasian","25 - 45","High","Male",1,-1,10,0,0,"2013-03-18 01:24:18","2013-03-29 06:02:35",0,0,0,0
"5345",36,"M","African-American","25 - 45","Low","Male",2,-4,2,0,0,"2013-02-25 02:38:41","2013-02-25 08:51:02",0,0,0,0
"5346",35,"F","African-American","25 - 45","High","Male",6,0,8,1,1,"2013-03-29 10:59:47","2013-03-30 08:37:52",0,0,0,1
"5347",49,"M","Hispanic","Greater than 45","Low","Male",0,-1,2,0,0,"2013-05-21 07:55:37","2013-05-22 08:28:30",0,0,0,0
"5348",26,"F","Hispanic","25 - 45","High","Male",5,0,9,1,1,"2013-02-11 12:54:22","2013-02-11 10:02:21",0,0,0,0
"5349",21,"F","African-American","Less than 25","Medium","Male",2,-1,5,1,1,"2014-08-21 08:49:51","2014-08-29 11:56:42",0,1,0,1
"5350",49,"F","African-American","Greater than 45","Medium","Male",29,-1,6,1,1,"2014-01-24 07:02:56","2014-01-25 02:23:08",0,0,0,0
"5351",37,"M","African-American","25 - 45","High","Female",23,0,8,1,1,"2014-02-10 12:40:07","2014-02-10 01:59:01",0,0,0,0
"5352",33,"M","Hispanic","25 - 45","Low","Male",0,-1,2,0,0,"2013-05-27 09:13:22","2013-05-28 01:06:08",0,0,0,0
"5353",29,"F","African-American","25 - 45","Low","Male",3,0,2,1,1,"2014-08-15 12:52:06","2014-08-15 02:28:06",0,0,0,0
"5354",25,"F","African-American","25 - 45","Medium","Male",1,0,5,1,1,"2014-06-11 04:13:43","2014-06-12 03:47:52",0,0,1,0
"5355",20,"F","African-American","Less than 25","High","Male",2,-1,8,1,1,"2013-10-24 08:27:29","2013-11-26 12:02:57",0,0,0,0
"5356",55,"F","African-American","Greater than 45","Low","Male",5,-1,4,0,0,"2013-01-05 05:44:55","2013-11-02 04:12:16",0,0,0,0
"5357",26,"M","Caucasian","25 - 45","Low","Male",0,-1,4,0,0,"2013-04-19 05:42:16","2013-04-20 07:58:27",0,0,0,0
"5358",52,"F","Caucasian","Greater than 45","Low","Female",6,-13,1,0,0,"2013-01-30 12:51:16","2013-02-06 09:57:29",0,0,0,0
"5359",52,"F","African-American","Greater than 45","High","Male",16,-1,8,1,1,"2013-08-29 11:56:07","2013-08-30 08:01:33",0,0,0,1
"5360",27,"F","Hispanic","25 - 45","Medium","Male",1,-1,7,1,1,"2013-01-13 09:36:17","2013-01-15 10:41:24",0,0,0,0
"5361",60,"M","Caucasian","Greater than 45","Low","Male",2,-1,2,0,0,"2013-09-06 10:11:34","2013-09-17 06:28:32",0,0,0,0
"5362",44,"M","Caucasian","25 - 45","Low","Male",0,-1,2,0,0,"2013-08-25 06:20:12","2013-08-27 08:52:06",0,0,0,0
"5363",30,"F","Hispanic","25 - 45","Low","Male",1,-18,2,0,0,"2013-07-28 11:05:35","2013-08-14 11:25:00",0,0,0,0
"5364",25,"M","African-American","25 - 45","Low","Female",2,-1,4,0,0,"2014-03-18 07:02:52","2014-03-19 01:20:36",0,0,0,0
"5365",20,"F","Caucasian","Less than 25","High","Female",4,-1,8,1,1,"2014-08-25 04:16:53","2014-08-28 01:07:26",0,0,0,0
"5366",28,"F","Caucasian","25 - 45","Medium","Male",3,-1,7,1,1,"2013-01-29 07:31:46","2013-03-07 08:21:40",0,0,0,0
"5367",22,"F","Caucasian","Less than 25","Medium","Male",1,-12,6,0,0,"2013-08-03 12:26:02","2013-08-15 10:46:30",0,0,0,0
"5368",24,"F","Caucasian","Less than 25","High","Male",1,-1,8,1,1,"2013-02-28 11:46:39","2013-03-01 01:12:00",0,0,0,0
"5369",28,"F","African-American","25 - 45","Low","Female",0,-1,3,0,0,"2013-03-07 05:06:49","2013-09-14 05:58:00",0,0,0,0
"5370",35,"F","African-American","25 - 45","Medium","Male",10,-28,6,1,1,"2014-11-04 09:02:02","2014-11-27 04:39:03",0,0,0,0
"5371",30,"M","Caucasian","25 - 45","Low","Male",0,0,1,0,0,"2013-09-30 03:43:29","2013-09-30 08:10:01",0,0,0,0
"5372",22,"F","African-American","Less than 25","Low","Male",0,-1,3,1,1,"2014-12-03 07:24:28","2014-12-10 09:56:18",0,0,2,0
"5373",39,"F","African-American","25 - 45","Medium","Male",9,0,5,0,0,"2013-04-25 02:54:02","2013-04-25 08:07:19",0,0,0,0
"5374",46,"F","Other","Greater than 45","Low","Female",1,-1,1,0,0,"2013-09-09 10:34:11","2013-09-10 07:10:48",0,0,0,0
"5375",47,"M","Other","Greater than 45","Low","Male",3,-1,2,0,0,"2013-02-04 09:30:49","2013-02-08 09:07:37",0,0,0,0
"5376",26,"M","African-American","25 - 45","Medium","Male",5,-1,7,0,0,"2013-02-26 09:51:35","2014-01-16 06:29:22",0,0,0,0
"5377",23,"F","African-American","Less than 25","Low","Female",0,-1,3,0,0,"2013-08-17 04:56:13","2013-09-11 07:01:20",0,0,0,0
"5378",52,"F","African-American","Greater than 45","Medium","Female",0,0,7,1,1,"2014-09-21 03:44:25","2014-09-21 06:36:52",0,0,0,0
"5379",22,"M","African-American","Less than 25","Medium","Female",0,-1,5,1,1,"2014-08-06 09:01:35","2014-08-07 07:57:19",0,0,5,0
"5380",54,"F","Caucasian","Greater than 45","Low","Male",0,-1,2,0,0,"2013-11-24 07:56:57","2013-11-26 09:41:51",0,0,0,0
"5381",50,"M","African-American","Greater than 45","Medium","Male",2,0,6,0,0,"2013-09-10 07:08:23","2013-10-11 06:09:15",0,0,0,0
"5382",20,"F","African-American","Less than 25","Medium","Male",2,-1,5,1,1,"2013-09-25 06:05:33","2013-09-26 09:33:04",0,0,4,0
"5383",25,"F","Caucasian","25 - 45","Low","Male",1,-1,3,0,0,"2013-09-28 10:45:05","2013-09-29 01:47:16",0,0,0,0
"5384",46,"F","Caucasian","Greater than 45","Low","Female",0,0,1,0,0,"2013-02-11 06:08:31","2013-02-11 07:34:54",0,0,0,0
