"","age","c_charge_degree","race","age_cat","score_text","sex","priors_count","days_b_screening_arrest","decile_score","is_recid","two_year_recid","c_jail_in","c_jail_out","juv_fel_count","juv_misd_count","juv_other_count","is_violent_recid"
"591",18,"F","African-American","Less than 25","Medium","Male",4,7,5,1,1,"2014-08-06 11:52:54","2014-08-30 02:57:59",5,0,2,1
"592",32,"M","Hispanic","25 - 45","Medium","Female",8,-8,5,1,1,"2013-12-10 07:35:56","2013-12-17 07:46:09",0,0,1,1
"593",37,"F","Other","25 - 45","Low","Male",2,-1,4,1,1,"2013-12-09 01:26:29","2014-01-29 03:40:53",0,0,0,1
"594",28,"M","African-American","25 - 45","High","Female",9,-12,9,1,1,"2013-07-25 10:07:15","2013-08-06 10:33:38",0,0,0,1
"595",23,"F","African-American","Less than 25","Medium","Male",5,-1,7,1,1,"2014-03-01 09:22:26","2014-03-03 02:30:42",0,0,1,1
"596",28,"F","African-American","25 - 45","Low","Female",0,-1,3,1,1,"2013-03-17 06:10:24","2013-03-19 11:32:14",0,0,0,1
"597",27,"F","African-American","25 - 45","Medium","Male",8,-1,5,1,1,"2014-07-19 11:52:29","2014-08-14 05:28:51",0,0,0,1
"598",28,"F","African-American","25 - 45","Medium","Male",11,-1,6,1,1,"2013-02-06 02:17:29","2013-02-08 07:30:37",0,0,0,1
"599",29,"F","African-American","25 - 45","Low","Male",3,0,4,1,1,"2013-02-20 01:28:43","2013-02-20 01:32:44",0,0,0,1
"600",28,"M","African-American","25 - 45","Low","Male",4,-1,3,1,1,"2013-11-07 07:17:15","2013-12-11 09:33:15",0,0,0,1
"601",54,"M","Other","Greater than 45","Low","Male",2,-1,2,1,1,"2013-09-07 05:25:52","2013-09-08 06:43:55",0,0,0,1
"602",57,"F","Other","Greater than 45","Low","Male",0,-1,1,1,0,"2013-09-10 09:26:23","2013-09-11 01:40:45",0,0,0,1
"603",26,"F","African-American","25 - 45","Medium","Male",2,-1,5,1,1,"2013-08-20 08:29:26","2013-09-11 05:35:26",0,0,0,1
"604",29,"M","Hispanic","25 - 45","Low","Male",0,0,2,1,1,"2014-10-01 04:15:08","2014-10-04 09:16:33",0,0,0,1
"605",25,"M","Caucasian","25 - 45","Low","Male",1,0,4,1,1,"2014-09-22 03:22:32","2014-09-25 04:34:12",0,0,0,1
"606",48,"F","African-American","Greater than 45","Medium","Female",0,-1,6,1,1,"2014-06-22 10:10:01","2014-07-02 03:07:22",0,0,0,1
"607",77,"M","African-American","Greater than 45","Low","Male",1,-1,1,1,1,"2014-03-31 05:06:08","2014-04-02 12:46:17",0,0,0,1
"608",52,"M","African-American","Greater than 45","Medium","Male",0,-1,6,1,1,"2014-11-27 09:00:13","2014-12-01 10:10:14",0,0,0,1
"609",27,"F","African-American","25 - 45","High","Male",5,-28,10,1,1,"2014-05-27 08:49:05","2014-06-24 11:02:54",0,0,0,1
"610",34,"F","Caucasian","25 - 45","High","Female",10,22,9,1,1,"2014-09-18 11:18:42","2014-10-02 09:03:17",0,0,0,1
"611",32,"M","African-American","25 - 45","Low","Female",0,0,1,1,1,"2014-12-17 01:46:31","2014-12-17 08:04:44",0,0,0,1
"612",52,"F","African-American","Greater than 45","High","Male",7,-1,9,1,1,"2013-04-23 04:49:37","2013-08-19 02:59:15",0,0,0,1
"613",21,"F","African-American","Less than 25","High","Male",2,0,10,1,1,"2013-09-13 06:24:14","2013-09-14 04:42:09",0,0,0,1
"614",50,"M","Caucasian","Greater than 45","Low","Female",0,-3,3,1,1,"2013-08-09 01:00:46","2013-08-09 06:29:32",0,0,0,1
"615",27,"F","African-American","25 - 45","Medium","Male",4,-1,5,1,1,"2014-10-26 10:19:20","2014-10-28 04:09:18",1,0,0,1
"616",24,"F","African-American","Less than 25","High","Male",15,-1,10,1,1,"2013-04-17 07:43:21","2013-04-19 09:18:18",0,5,1,1
"617",54,"M","African-American","Greater than 45","Medium","Male",12,0,5,1,1,"2014-06-30 04:03:25","2014-10-26 04:37:21",0,0,0,1
"618",27,"F","African-American","25 - 45","Medium","Female",2,-1,6,1,1,"2013-01-14 07:34:35","2013-01-18 08:28:33",0,0,0,1
"619",20,"F","African-American","Less than 25","High","Male",0,0,10,1,1,"2014-11-22 04:56:51","2014-11-22 08:49:03",0,0,1,1
"620",20,"M","African-American","Less than 25","Low","Male",0,-1,4,1,0,"2013-10-01 05:18:33","2013-10-02 07:35:45",0,0,0,1
"621",20,"M","Caucasian","Less than 25","High","Male",0,-1,10,1,1,"2013-09-13 10:01:25","2013-09-14 06:55:45",0,0,0,1
"622",29,"F","African-American","25 - 45","Medium","Male",9,0,7,1,1,"2013-02-22 12:02:01","2013-02-27 06:08:00",0,0,0,1
"623",31,"M","African-American","25 - 45","Medium","Male",6,27,6,1,1,"2014-07-22 09:26:47","2014-09-09 05:03:17",0,1,0,1
"624",35,"F","African-American","25 - 45","Medium","Female",7,-1,6,1,1,"2013-02-05 09:43:24","2013-02-07 09:37:23",0,0,0,1
"625",26,"M","African-American","25 - 45","Low","Male",9,-1,4,1,1,"2013-01-28 06:59:53","2013-01-30 04:16:27",0,0,0,1
"626",25,"F","African-American","25 - 45","Medium","Male",6,0,7,1,1,"2013-08-29 05:19:21","2013-08-29 08:03:30",0,0,0,1
"627",25,"F","Caucasian","25 - 45","High","Male",5,-1,10,1,1,"2014-03-08 07:11:38","2014-04-12 08:35:12",0,0,0,1
"628",28,"F","African-American","25 - 45","Medium","Male",5,-1,5,1,1,"2013-10-11 10:21:51","2014-03-31 09:15:58",1,0,0,1
"629",50,"F","Hispanic","Greater than 45","Low","Male",5,-1,1,1,1,"2014-07-19 05:07:48","2014-07-23 03:00:15",0,0,0,1
"630",56,"M","Caucasian","Greater than 45","Medium","Male",5,-1,7,1,0,"2013-05-10 10:14:08","2013-05-11 06:45:31",0,0,0,1
"631",41,"F","African-American","25 - 45","Medium","Male",12,0,6,1,1,"2014-07-03 03:36:03","2014-07-03 08:55:01",0,0,3,1
"632",29,"F","African-American","25 - 45","High","Male",8,-1,10,1,1,"2014-03-12 04:15:38","2014-03-19 02:55:41",1,0,0,1
"633",23,"F","African-American","Less than 25","High","Male",5,24,8,1,1,"2013-09-23 03:15:15","2013-09-24 04:26:21",1,0,0,1
"634",35,"F","Hispanic","25 - 45","Low","Male",0,-1,2,1,1,"2013-03-22 07:50:40","2013-06-17 10:48:31",0,0,0,1
"635",25,"M","African-American","25 - 45","High","Female",1,-1,8,1,1,"2014-07-28 01:24:31","2014-07-29 02:03:29",0,0,0,1
"636",54,"F","Caucasian","Greater than 45","Low","Male",3,-1,3,1,1,"2014-08-11 06:33:16","2014-08-20 05:15:20",0,0,0,1
"637",29,"M","Hispanic","25 - 45","Low","Female",0,-2,2,1,1,"2013-08-18 03:04:45","2013-08-19 06:39:02",0,0,0,1
"638",35,"M","African-American","25 - 45","High","Male",0,-1,8,1,1,"2013-02-07 11:05:34","2013-02-09 04:44:20",0,0,0,1
"639",36,"F","Caucasian","25 - 45","High","Male",0,-1,8,1,1,"2014-11-22 01:25:52","2014-12-29 07:37:30",0,0,0,1
"640",30,"M","African-American","25 - 45","Medium","Male",3,-1,5,1,1,"2013-01-06 07:35:14","2013-01-08 05:21:10",0,0,0,1
"641",29,"M","African-American","25 - 45","High","Male",3,-1,8,1,1,"2013-12-06 03:58:46","2014-02-04 09:32:08",1,0,0,1
"642",31,"M","African-American","25 - 45","High","Male",9,-1,8,1,1,"2013-12-28 02:25:38","2014-01-24 03:19:10",0,0,0,1
"643",28,"F","African-American","25 - 45","Low","Male",1,0,1,1,1,"2014-03-01 02:22:04","2014-03-01 10:22:26",0,0,0,1
"644",28,"F","Hispanic","25 - 45","High","Male",3,-1,8,1,1,"2013-12-27 05:37:54","2014-06-10 10:33:46",0,0,0,1
"645",25,"M","African-American","25 - 45","Medium","Male",2,0,6,1,0,"2013-04-27 10:39:31","2013-04-30 07:29:55",0,0,0,1
"646",32,"F","African-American","25 - 45","Medium","Male",4,-1,6,1,1,"2013-04-03 01:08:33","2013-04-04 01:15:44",0,0,0,1
"647",24,"F","African-American","Less than 25","Medium","Female",1,26,6,1,1,"2013-11-04 03:09:22","2013-11-05 01:19:17",0,0,0,1
"648",45,"F","African-American","Greater than 45","High","Male",38,-1,8,1,1,"2014-07-05 06:23:46","2014-11-03 09:34:22",0,0,0,1
"649",32,"M","Hispanic","25 - 45","Medium","Male",6,-1,5,1,1,"2014-07-27 06:39:32","2014-08-05 07:52:03",0,0,0,1
"650",27,"M","Other","25 - 45","Low","Male",2,-1,2,1,1,"2013-09-22 07:46:53","2013-09-24 04:26:01",0,0,0,1
"651",27,"M","Caucasian","25 - 45","Low","Male",2,0,4,1,1,"2013-12-07 03:16:27","2013-12-08 08:18:55",0,0,1,1
"652",30,"F","African-American","25 - 45","Medium","Male",8,-1,6,1,0,"2013-03-26 11:22:35","2013-03-27 07:44:38",2,0,0,1
"653",37,"M","Other","25 - 45","Low","Male",0,-1,1,1,0,"2013-11-01 10:55:24","2013-11-02 01:52:41",0,0,0,1
"654",23,"M","African-American","Less than 25","Medium","Male",3,-1,7,1,1,"2013-03-06 08:25:02","2013-03-15 10:13:53",0,2,1,1
"655",42,"F","Hispanic","25 - 45","Low","Male",1,0,1,1,1,"2013-03-10 12:20:11","2013-05-01 07:11:16",0,0,0,1
"656",27,"F","African-American","25 - 45","Medium","Male",17,0,7,1,1,"2013-03-20 06:06:03","2013-03-21 09:33:58",0,2,0,1
"657",29,"M","African-American","25 - 45","High","Male",8,0,9,1,1,"2013-05-16 02:40:09","2013-05-17 08:22:55",0,0,0,1
"658",36,"M","African-American","25 - 45","High","Male",2,-1,9,1,1,"2014-08-24 05:47:08","2014-10-09 09:10:14",0,0,0,1
"659",24,"F","African-American","Less than 25","Low","Female",0,-1,4,1,1,"2014-03-17 08:29:05","2014-03-18 07:50:54",0,0,0,1
"660",29,"F","Other","25 - 45","Low","Male",4,-1,2,1,1,"2013-05-03 05:09:54","2013-05-06 08:52:35",0,0,0,1
"661",39,"F","African-American","25 - 45","Low","Male",3,-1,4,1,1,"2013-05-16 07:50:50","2013-06-19 12:42:02",0,0,0,1
"662",37,"M","African-American","25 - 45","Low","Male",4,-1,4,1,1,"2014-02-18 02:47:15","2014-02-19 07:33:00",0,0,0,1
"663",31,"M","Caucasian","25 - 45","Low","Female",1,-1,1,1,1,"2014-11-21 07:23:57","2014-11-22 12:08:42",0,0,0,1
"664",41,"F","Caucasian","25 - 45","Low","Male",1,-1,1,1,1,"2014-05-07 08:18:13","2014-05-08 09:01:25",0,0,0,1
"665",29,"F","African-American","25 - 45","Medium","Male",1,-1,5,1,1,"2013-12-18 02:09:10","2013-12-21 04:37:06",0,0,0,1
"666",22,"M","African-American","Less than 25","High","Male",0,-1,10,1,1,"2014-06-06 05:49:14","2014-06-07 07:49:48",0,0,0,1
"667",40,"F","Caucasian","25 - 45","Low","Female",3,-1,1,1,1,"2013-03-18 09:29:31","2013-03-19 01:52:29",0,0,0,1
"668",43,"M","Caucasian","25 - 45","Low","Male",6,-1,2,1,1,"2014-10-08 11:28:22","2014-10-09 02:37:24",0,0,0,1
"669",27,"F","Hispanic","25 - 45","Low","Male",4,-1,2,1,1,"2014-10-05 02:11:54","2014-10-08 05:53:44",0,0,0,1
"670",23,"M","Hispanic","Less than 25","Low","Male",0,-1,2,1,1,"2014-03-03 03:40:05","2014-03-04 09:05:25",0,0,0,1
"671",57,"F","African-American","Greater than 45","High","Male",28,0,10,1,1,"2014-04-10 01:28:12","2014-04-12 05:32:50",0,0,0,1
"672",22,"M","African-American","Less than 25","Medium","Male",1,-1,6,1,1,"2014-03-25 06:56:44","2014-03-26 01:24:02",0,0,0,1
"673",35,"F","African-American","25 - 45","Medium","Female",5,-1,7,1,1,"2013-12-15 08:46:54","2013-12-22 09:08:39",0,0,1,1
"674",33,"F","African-American","25 - 45","Low","Male",0,0,1,1,1,"2014-10-16 01:24:44","2014-10-16 08:03:13",0,0,0,1
"675",23,"F","African-American","Less than 25","High","Male",1,-1,10,1,1,"2013-02-22 03:33:10","2013-02-24 02:27:32",0,0,0,1
"676",24,"M","African-American","Less than 25","Medium","Male",0,-1,6,1,1,"2014-06-13 01:32:16","2014-07-03 10:09:04",0,0,0,1
"677",47,"F","African-American","Greater than 45","Low","Male",7,-1,1,1,1,"2013-04-08 07:37:52","2013-06-04 07:39:04",0,0,0,1
"678",38,"M","Caucasian","25 - 45","Low","Male",1,-1,1,1,1,"2014-06-12 07:29:49","2014-06-13 01:45:37",0,0,0,1
"679",22,"F","African-American","Less than 25","Low","Male",8,-1,4,1,1,"2014-12-30 02:15:57","2015-02-07 09:14:51",0,1,0,1
"680",20,"F","Asian","Less than 25","High","Male",2,-1,10,1,1,"2014-07-08 01:20:50","2014-08-29 04:10:30",0,1,0,1
"681",27,"M","Caucasian","25 - 45","High","Female",0,0,8,1,1,"2013-12-05 03:52:06","2013-12-05 08:05:45",0,0,0,1
"682",38,"M","African-American","25 - 45","High","Male",16,28,9,1,1,"2013-11-01 05:17:12","2013-12-04 09:22:13",2,3,0,1
"683",29,"F","African-American","25 - 45","Low","Male",2,-1,2,1,1,"2014-01-07 08:32:58","2014-01-08 12:24:55",0,0,0,1
"684",47,"F","African-American","Greater than 45","High","Male",4,-1,10,1,1,"2013-05-07 04:24:58","2013-07-10 11:23:00",0,0,0,1
"685",26,"F","Asian","25 - 45","Low","Male",2,-1,3,1,1,"2013-01-29 12:36:15","2013-08-17 05:08:15",0,0,0,1
"686",26,"F","African-American","25 - 45","High","Female",4,-1,8,1,1,"2014-05-22 04:00:39","2014-05-23 01:52:25",0,0,0,1
"687",25,"M","Caucasian","25 - 45","High","Male",5,-1,8,1,0,"2013-04-14 07:01:35","2013-04-24 07:08:21",4,0,0,1
"688",21,"F","African-American","Less than 25","Medium","Male",0,0,7,1,1,"2013-05-13 02:38:51","2013-05-13 07:19:19",0,0,0,1
"689",44,"F","African-American","25 - 45","Medium","Male",11,-1,5,1,1,"2014-12-23 05:13:16","2014-12-24 09:02:38",0,0,1,1
"690",28,"M","Caucasian","25 - 45","Low","Male",0,-1,4,1,1,"2013-03-29 04:43:06","2013-03-30 08:21:07",0,0,0,1
"691",24,"M","African-American","Less than 25","Low","Male",2,-1,3,1,1,"2013-01-10 09:02:17","2013-02-12 09:16:30",0,0,0,1
"692",30,"M","Caucasian","25 - 45","Low","Female",2,0,1,1,1,"2014-12-19 04:46:47","2014-12-20 08:52:23",0,0,0,1
